Var1,Var2,R value,P value
CIV,C_MGO,-0.135360000,0.184290838
CIV,C_AL2O3,0.957600000,0.347614459
CIV,C_FEO,-0.857200000,0.400488530
CIV,C_S2,-0.175750000,0.084730875
CIV,C_TIO2,-0.143330000,0.159771870
CIV,C_V2O5,0.724700000,0.477215490
CIV,BA,-0.196500000,0.847173937
CIV,CCO,0.388200000,0.703392989
CIV,CCO2,-0.737100000,0.469710299
CIV,CH2,0.128240000,0.208457783
CIV,CN2,-0.213960000,0.035839864
CIV,C_CH4,0.160250000,0.115992837
CIV,FOCA,0.364000000,0.971520952
CIV,POCA,-0.239700000,0.814134363
CIV,OEF,0.137060000,0.178840213
CIV,OEP,0.000000000,1.000000000
CIV,TOHA,0.000000000,1.000000000
CIV,POHA,0.672000000,0.947450173
CIV,AWS,-0.838000000,0.934495420
CIV,FOCW,0.620000000,0.995148173
CIV,BKE,-0.196500000,0.847173937
CIV,FOTCW,0.000000000,1.000000000
CIV,CIV,1.000000000,0.000000000
CIV,FS,0.601500000,0.555223621
CIV,FA,0.115700000,0.909652001
CIV,NOCR,0.000000000,1.000000000
CIV,BWOO,0.000000000,1.000000000
CIV,BWOC,0.160900000,0.874607075
CIV,TOMI,0.484500000,0.634647431
CIV,TFP,-0.131000000,0.897766268
CIV,TFT,-0.395300000,0.698232136
CIV,SPOF,-0.106400000,0.916886729
CIV,PDOIF,-0.575000000,0.572781901
CIV,PDOUF,0.297700000,0.770300403
CIV,PDOCF,-0.355500000,0.727335475
CIV,OER,-0.120500000,0.905920839
CIV,TCT,0.774200000,0.447649565
CIV,UROCG,0.113660000,0.264935071
CIV,BGV,0.101800000,0.920467780
CIV,TLOF,-0.178100000,0.861331928
CIV,API,0.485200000,0.634158197
CIV,TOCW,0.257500000,0.800612902
CIV,SWS,0.631800000,0.535475320
CIV,FOCG,0.000000000,1.000000000
CIV,ABT,0.424000000,0.677514617
CIV,VST,0.000000000,1.000000000
FS,C_C,0.729900000,0.474060188
FS,C_SI,0.402750000,0.000077586
FS,C_MN,0.115350000,0.257895406
FS,C_P,-0.103100000,0.919455577
FS,C_S1,0.511080000,0.000000528
FS,C_V,0.315000000,0.757359734
FS,C_TI,-0.152000000,0.881490316
FS,C_CR,-0.557700000,0.584384837
FS,C_NI,0.154870000,0.128752091
FS,C_CAO,-0.108040000,0.289291580
FS,C_SIO2,0.145550000,0.153402363
FS,C_MGO,0.911000000,0.371579471
FS,C_AL2O3,0.204380000,0.044989887
FS,C_FEO,0.536250000,0.000000142
FS,C_S2,-0.128300000,0.208244964
FS,C_TIO2,-0.223160000,0.028596502
FS,C_V2O5,0.274100000,0.788056519
FS,BA,-0.773900000,0.447825559
FS,CCO,0.301820000,0.003067451
FS,CCO2,-0.209590000,0.039795568
FS,CH2,0.990600000,0.331252119
FS,CN2,-0.851500000,0.403628614
FS,C_CH4,0.159200000,0.875921135
FS,FOCA,-0.228700000,0.024873528
FS,POCA,0.328900000,0.747011171
FS,OEF,0.134480000,0.187160186
FS,OEP,0.000000000,1.000000000
FS,TOHA,0.000000000,1.000000000
FS,POHA,-0.610700000,0.549189995
FS,AWS,0.239400000,0.018856844
FS,FOCW,0.735800000,0.470494060
FS,BKE,0.797600000,0.434043608
FS,FOTCW,0.000000000,1.000000000
FS,CIV,0.601500000,0.555223621
FS,FS,1.000000000,0.000000000
FS,FA,-0.588400000,0.563870469
FS,NOCR,0.000000000,1.000000000
FS,BWOO,0.000000000,1.000000000
FS,BWOC,-0.185370000,0.069026304
FS,TOMI,-0.321180000,0.001627594
FS,TFP,-0.377171000,0.000000000
FS,TFT,-0.408370000,0.000000000
FS,SPOF,-0.742900000,0.466222323
FS,PDOIF,0.305550000,0.002721992
FS,PDOUF,0.260440000,0.010624758
FS,PDOCF,0.145280000,0.154166558
FS,OER,-0.211110000,0.038379587
FS,TCT,-0.542250000,0.000000102
FS,UROCG,0.170556000,0.000000000
FS,BGV,-0.759900000,0.456082246
FS,TLOF,-0.192800000,0.058605679
FS,API,-0.301590000,0.003090008
FS,TOCW,-0.853800000,0.402359793
FS,SWS,0.343500000,0.736190378
FS,FOCG,0.000000000,1.000000000
FS,ABT,0.934300000,0.359471522
FS,VST,0.000000000,1.000000000
FA,C_C,-0.498800000,0.624685000
FA,C_SI,-0.162500000,0.873370629
FA,C_MN,0.144270000,0.157050879
FA,C_P,0.146100000,0.151854581
FA,C_S1,0.253500000,0.803646389
FA,C_V,0.399500000,0.695185772
FA,C_TI,-0.186200000,0.067791503
FA,C_CR,0.622700000,0.541368963
FA,C_NI,-0.833500000,0.413640990
FA,C_CAO,-0.160550000,0.115311707
FA,C_SIO2,-0.333500000,0.743596381
FA,C_MGO,-0.121700000,0.232608553
FA,C_AL2O3,-0.167820000,0.099747594
FA,C_FEO,0.275200000,0.787226373
FA,C_S2,0.896400000,0.379293785
FA,C_TIO2,-0.720800000,0.479589488
FA,C_V2O5,0.206700000,0.839346376
FA,BA,0.115010000,0.259301145
FA,CCO,0.184700000,0.856248144
FA,CCO2,-0.312300000,0.759375006
FA,CH2,-0.112830000,0.268440462
FA,CN2,-0.796000000,0.937771626
FA,C_CH4,-0.109260000,0.283880105
FA,FOCA,-0.217600000,0.830999175
FA,POCA,-0.144600000,0.887220306
FA,OEF,-0.783300000,0.442329774
FA,OEP,0.000000000,1.000000000
FA,TOHA,0.000000000,1.000000000
FA,POHA,0.880800000,0.387644460
FA,AWS,0.431000000,0.672497615
FA,FOCW,-0.498700000,0.624754433
FA,BKE,0.204100000,0.841340161
FA,FOTCW,0.000000000,1.000000000
FA,CIV,0.115700000,0.909652001
FA,FS,-0.588400000,0.563870469
FA,FA,1.000000000,0.000000000
FA,NOCR,0.000000000,1.000000000
FA,BWOO,0.000000000,1.000000000
FA,BWOC,-0.117490000,0.249168847
FA,TOMI,-0.584000000,0.954323610
FA,TFP,-0.225900000,0.824655757
FA,TFT,-0.103300000,0.310972466
FA,SPOF,0.408800000,0.688457797
FA,PDOIF,0.192500000,0.850247733
FA,PDOUF,-0.408400000,0.688746671
FA,PDOCF,-0.110030000,0.280500162
FA,OER,0.149800000,0.883193193
FA,TCT,0.156300000,0.878163555
FA,UROCG,0.260000000,0.979655707
FA,BGV,-0.542900000,0.594396993
FA,TLOF,0.137000000,0.893111299
FA,API,0.115850000,0.255837758
FA,TOCW,-0.384800000,0.705869248
FA,SWS,-0.595000000,0.953464234
FA,FOCG,0.000000000,1.000000000
FA,ABT,-0.933000000,0.927089130
FA,VST,0.000000000,1.000000000
NOCR,C_C,0.000000000,1.000000000
NOCR,C_SI,0.000000000,1.000000000
NOCR,C_MN,0.000000000,1.000000000
NOCR,C_P,0.000000000,1.000000000
NOCR,C_S1,0.000000000,1.000000000
NOCR,C_V,0.000000000,1.000000000
NOCR,C_TI,0.000000000,1.000000000
NOCR,C_CR,0.000000000,1.000000000
NOCR,C_NI,0.000000000,1.000000000
NOCR,C_CAO,0.000000000,1.000000000
NOCR,C_SIO2,0.000000000,1.000000000
NOCR,C_MGO,0.000000000,1.000000000
NOCR,C_AL2O3,0.000000000,1.000000000
NOCR,C_FEO,0.000000000,1.000000000
NOCR,C_S2,0.000000000,1.000000000
NOCR,C_TIO2,0.000000000,1.000000000
NOCR,C_V2O5,0.000000000,1.000000000
NOCR,BA,0.000000000,1.000000000
NOCR,CCO,0.000000000,1.000000000
NOCR,CCO2,0.000000000,1.000000000
NOCR,CH2,0.000000000,1.000000000
NOCR,CN2,0.000000000,1.000000000
NOCR,C_CH4,0.000000000,1.000000000
NOCR,FOCA,0.000000000,1.000000000
NOCR,POCA,0.000000000,1.000000000
NOCR,OEF,0.000000000,1.000000000
NOCR,OEP,0.000000000,1.000000000
NOCR,TOHA,0.000000000,1.000000000
NOCR,POHA,0.000000000,1.000000000
NOCR,AWS,0.000000000,1.000000000
NOCR,FOCW,0.000000000,1.000000000
NOCR,BKE,0.000000000,1.000000000
NOCR,FOTCW,0.000000000,1.000000000
NOCR,CIV,0.000000000,1.000000000
NOCR,FS,0.000000000,1.000000000
NOCR,FA,0.000000000,1.000000000
NOCR,NOCR,1.000000000,0.000000000
NOCR,BWOO,0.000000000,1.000000000
NOCR,BWOC,0.000000000,1.000000000
NOCR,TOMI,0.000000000,1.000000000
NOCR,TFP,0.000000000,1.000000000
NOCR,TFT,0.000000000,1.000000000
NOCR,SPOF,0.000000000,1.000000000
NOCR,PDOIF,0.000000000,1.000000000
NOCR,PDOUF,0.000000000,1.000000000
NOCR,PDOCF,0.000000000,1.000000000
NOCR,OER,0.000000000,1.000000000
NOCR,TCT,0.000000000,1.000000000
NOCR,UROCG,0.000000000,1.000000000
NOCR,BGV,0.000000000,1.000000000
NOCR,TLOF,0.000000000,1.000000000
NOCR,API,0.000000000,1.000000000
NOCR,TOCW,0.000000000,1.000000000
NOCR,SWS,0.000000000,1.000000000
NOCR,FOCG,0.000000000,1.000000000
NOCR,ABT,0.000000000,1.000000000
NOCR,VST,0.000000000,1.000000000
BWOO,C_C,0.000000000,1.000000000
BWOO,C_SI,0.000000000,1.000000000
BWOO,C_MN,0.000000000,1.000000000
BWOO,C_P,0.000000000,1.000000000
BWOO,C_S1,0.000000000,1.000000000
BWOO,C_V,0.000000000,1.000000000
BWOO,C_TI,0.000000000,1.000000000
BWOO,C_CR,0.000000000,1.000000000
BWOO,C_NI,0.000000000,1.000000000
BWOO,C_CAO,0.000000000,1.000000000
BWOO,C_SIO2,0.000000000,1.000000000
BWOO,C_MGO,0.000000000,1.000000000
BWOO,C_AL2O3,0.000000000,1.000000000
BWOO,C_FEO,0.000000000,1.000000000
BWOO,C_S2,0.000000000,1.000000000
BWOO,C_TIO2,0.000000000,1.000000000
BWOO,C_V2O5,0.000000000,1.000000000
BWOO,BA,0.000000000,1.000000000
BWOO,CCO,0.000000000,1.000000000
BWOO,CCO2,0.000000000,1.000000000
BWOO,CH2,0.000000000,1.000000000
BWOO,CN2,0.000000000,1.000000000
BWOO,C_CH4,0.000000000,1.000000000
BWOO,FOCA,0.000000000,1.000000000
BWOO,POCA,0.000000000,1.000000000
BWOO,OEF,0.000000000,1.000000000
BWOO,OEP,0.000000000,1.000000000
BWOO,TOHA,0.000000000,1.000000000
BWOO,POHA,0.000000000,1.000000000
BWOO,AWS,0.000000000,1.000000000
BWOO,FOCW,0.000000000,1.000000000
BWOO,BKE,0.000000000,1.000000000
BWOO,FOTCW,0.000000000,1.000000000
BWOO,CIV,0.000000000,1.000000000
BWOO,FS,0.000000000,1.000000000
BWOO,FA,0.000000000,1.000000000
BWOO,NOCR,0.000000000,1.000000000
BWOO,BWOO,1.000000000,0.000000000
BWOO,BWOC,0.000000000,1.000000000
BWOO,TOMI,0.000000000,1.000000000
BWOO,TFP,0.000000000,1.000000000
BWOO,TFT,0.000000000,1.000000000
BWOO,SPOF,0.000000000,1.000000000
BWOO,PDOIF,0.000000000,1.000000000
BWOO,PDOUF,0.000000000,1.000000000
BWOO,PDOCF,0.000000000,1.000000000
BWOO,OER,0.000000000,1.000000000
BWOO,TCT,0.000000000,1.000000000
BWOO,UROCG,0.000000000,1.000000000
BWOO,BGV,0.000000000,1.000000000
BWOO,TLOF,0.000000000,1.000000000
BWOO,API,0.000000000,1.000000000
BWOO,TOCW,0.000000000,1.000000000
BWOO,SWS,0.000000000,1.000000000
BWOO,FOCG,0.000000000,1.000000000
BWOO,ABT,0.000000000,1.000000000
BWOO,VST,0.000000000,1.000000000
BWOC,C_C,0.139800000,0.890940229
BWOC,C_SI,-0.158960000,0.118957787
BWOC,C_MN,0.424600000,0.677084023
BWOC,C_P,0.563200000,0.580684202
BWOC,C_S1,-0.104120000,0.307147024
BWOC,C_V,-0.849400000,0.404789193
BWOC,C_TI,0.633700000,0.534248871
BWOC,C_CR,-0.740600000,0.467603763
BWOC,C_NI,-0.825800000,0.417968567
BWOC,C_CAO,0.967600000,0.342602760
BWOC,C_SIO2,0.789600000,0.438668125
BWOC,C_MGO,-0.136550000,0.180462661
BWOC,C_AL2O3,0.135700000,0.894119569
BWOC,C_FEO,-0.118270000,0.246040057
BWOC,C_S2,-0.715100000,0.483070734
BWOC,C_TIO2,0.159300000,0.875843828
BWOC,C_V2O5,0.101250000,0.320673001
BWOC,BA,0.970400000,0.341207803
BWOC,CCO,0.120070000,0.238925161
BWOC,CCO2,0.218900000,0.031776753
BWOC,CH2,-0.528100000,0.604486824
BWOC,CN2,-0.198100000,0.845945066
BWOC,C_CH4,-0.160420000,0.115606476
BWOC,FOCA,-0.635600000,0.533023842
BWOC,POCA,0.213240000,0.036467556
BWOC,OEF,-0.603300000,0.554040585
BWOC,OEP,0.000000000,1.000000000
BWOC,TOHA,0.000000000,1.000000000
BWOC,POHA,0.597000000,0.558186598
BWOC,AWS,0.398400000,0.695983156
BWOC,FOCW,-0.610000000,0.952292445
BWOC,BKE,0.692000000,0.497318365
BWOC,FOTCW,0.000000000,1.000000000
BWOC,CIV,0.160900000,0.874607075
BWOC,FS,-0.185370000,0.069026304
BWOC,FA,-0.117490000,0.249168847
BWOC,NOCR,0.000000000,1.000000000
BWOC,BWOO,0.000000000,1.000000000
BWOC,BWOC,1.000000000,0.000000000
BWOC,TOMI,0.849300000,0.404844508
BWOC,TFP,0.895800000,0.379612905
BWOC,TFT,0.162800000,0.873138829
BWOC,SPOF,-0.806500000,0.428932087
BWOC,PDOIF,0.108930000,0.285337058
BWOC,PDOUF,0.636800000,0.532250871
BWOC,PDOCF,-0.493700000,0.628230298
BWOC,OER,0.233630000,0.021921019
BWOC,TCT,0.218000000,0.982941544
BWOC,UROCG,-0.104900000,0.303537225
BWOC,BGV,-0.129720000,0.203254131
BWOC,TLOF,0.210600000,0.038849836
BWOC,API,-0.164680000,0.106251087
BWOC,TOCW,-0.141400000,0.889699984
BWOC,SWS,0.728400000,0.474969193
BWOC,FOCG,0.000000000,1.000000000
BWOC,ABT,0.154400000,0.879633258
BWOC,VST,0.000000000,1.000000000
TOMI,C_C,-0.341290000,0.000813045
TOMI,C_SI,-0.608533000,0.000000000
TOMI,C_MN,-0.854300000,0.402084279
TOMI,C_P,-0.819000000,0.935977379
TOMI,C_S1,-0.537825000,0.000000000
TOMI,C_V,0.180310000,0.076959463
TOMI,C_TI,-0.971000000,0.924128345
TOMI,C_CR,0.114200000,0.910818402
TOMI,C_NI,-0.269300000,0.791681782
TOMI,C_CAO,0.100200000,0.325717328
TOMI,C_SIO2,0.903000000,0.375794368
TOMI,C_MGO,-0.628800000,0.537414703
TOMI,C_AL2O3,-0.633100000,0.534636018
TOMI,C_FEO,-0.536870000,0.000000000
TOMI,C_S2,0.387000000,0.704266605
TOMI,C_TIO2,0.955900000,0.348471062
TOMI,C_V2O5,0.700600000,0.491988048
TOMI,BA,-0.841000000,0.409451422
TOMI,CCO,0.206970000,0.042340325
TOMI,CCO2,-0.223320000,0.028482598
TOMI,CH2,0.424700000,0.677012268
TOMI,CN2,0.860000000,0.993270084
TOMI,C_CH4,-0.130610000,0.200170799
TOMI,FOCA,-0.116500000,0.253179907
TOMI,POCA,0.262956000,0.000000000
TOMI,OEF,0.224480000,0.027668420
TOMI,OEP,0.000000000,1.000000000
TOMI,TOHA,0.000000000,1.000000000
TOMI,POHA,0.660500000,0.517101902
TOMI,AWS,0.180220000,0.077107025
TOMI,FOCW,-0.218700000,0.830157839
TOMI,BKE,-0.463400000,0.649468447
TOMI,FOTCW,0.000000000,1.000000000
TOMI,CIV,0.484500000,0.634647431
TOMI,FS,-0.321180000,0.001627594
TOMI,FA,-0.584000000,0.954323610
TOMI,NOCR,0.000000000,1.000000000
TOMI,BWOO,0.000000000,1.000000000
TOMI,BWOC,0.849300000,0.404844508
TOMI,TOMI,1.000000000,0.000000000
TOMI,TFP,0.208994000,0.000000000
TOMI,TFT,0.141640000,0.164753294
TOMI,SPOF,-0.145490000,0.153571934
TOMI,PDOIF,0.279240000,0.006157138
TOMI,PDOUF,0.235490000,0.020889048
TOMI,PDOCF,-0.106430000,0.296538650
TOMI,OER,0.588629000,0.000000000
TOMI,TCT,0.567890000,0.000000000
TOMI,UROCG,0.171588000,0.000000000
TOMI,BGV,0.215070000,0.034890229
TOMI,TLOF,0.568814000,0.000000000
TOMI,API,-0.751040000,0.000000000
TOMI,TOCW,-0.219360000,0.031419341
TOMI,SWS,-0.219600000,0.829469617
TOMI,FOCG,0.000000000,1.000000000
TOMI,ABT,-0.693700000,0.496262265
TOMI,VST,0.000000000,1.000000000
TFP,C_C,-0.559800000,0.582970573
TFP,C_SI,-0.325652000,0.000000000
TFP,C_MN,-0.133230000,0.191292477
TFP,C_P,0.304100000,0.765505433
TFP,C_S1,-0.352292000,0.000000000
TFP,C_V,-0.139800000,0.890940229
TFP,C_TI,0.430000000,0.996635012
TFP,C_CR,0.216940000,0.033338964
TFP,C_NI,-0.940600000,0.356240747
TFP,C_CAO,-0.154160000,0.130514408
TFP,C_SIO2,0.165650000,0.104207114
TFP,C_MGO,-0.180880000,0.076030242
TFP,C_AL2O3,-0.431800000,0.671925165
TFP,C_FEO,-0.353055000,0.000000000
TFP,C_S2,-0.178000000,0.861408999
TFP,C_TIO2,0.631400000,0.535733701
TFP,C_V2O5,-0.138900000,0.891637985
TFP,BA,-0.160100000,0.875225414
TFP,CCO,0.996000000,0.922181031
TFP,CCO2,-0.232692000,0.000000000
TFP,CH2,-0.730000000,0.994287378
TFP,CN2,0.316400000,0.756315426
TFP,C_CH4,-0.163380000,0.109040124
TFP,FOCA,0.320945000,0.000000000
TFP,POCA,-0.777330000,0.000000000
TFP,OEF,0.414400000,0.684418359
TFP,OEP,0.000000000,1.000000000
TFP,TOHA,0.000000000,1.000000000
TFP,POHA,-0.940000000,0.926543645
TFP,AWS,0.318051000,0.000000000
TFP,FOCW,-0.106840000,0.294681699
TFP,BKE,-0.549300000,0.590057792
TFP,FOTCW,0.000000000,1.000000000
TFP,CIV,-0.131000000,0.897766268
TFP,FS,-0.377171000,0.000000000
TFP,FA,-0.225900000,0.824655757
TFP,NOCR,0.000000000,1.000000000
TFP,BWOO,0.000000000,1.000000000
TFP,BWOC,0.895800000,0.379612905
TFP,TOMI,0.208994000,0.000000000
TFP,TFP,1.000000000,0.000000000
TFP,TFT,0.461565000,0.000000000
TFP,SPOF,0.141742000,0.000000000
TFP,PDOIF,-0.273151000,0.000000000
TFP,PDOUF,0.358077000,0.000000000
TFP,PDOCF,0.511000000,0.960028039
TFP,OER,0.256948000,0.000000000
TFP,TCT,0.335979000,0.000000000
TFP,UROCG,-0.207296000,0.000000000
TFP,BGV,0.613020000,0.000000002
TFP,TLOF,0.242660000,0.000000000
TFP,API,0.347074000,0.000000000
TFP,TOCW,-0.296350000,0.003646670
TFP,SWS,0.189066000,0.000000000
TFP,FOCG,0.000000000,1.000000000
TFP,ABT,-0.561700000,0.581692377
TFP,VST,0.000000000,1.000000000
TFT,C_C,-0.319500000,0.754004615
TFT,C_SI,-0.155320000,0.127644738
TFT,C_MN,0.560000000,0.995617700
TFT,C_P,0.209000000,0.837583502
TFT,C_S1,-0.200380000,0.049355780
TFT,C_V,0.320000000,0.997495820
TFT,C_TI,-0.550900000,0.588975275
TFT,C_CR,0.538100000,0.597660934
TFT,C_NI,-0.986900000,0.333061494
TFT,C_CAO,-0.402100000,0.693302387
TFT,C_SIO2,0.106880000,0.294500952
TFT,C_MGO,-0.211900000,0.037660716
TFT,C_AL2O3,-0.116630000,0.252650652
TFT,C_FEO,-0.260370000,0.010645742
TFT,C_S2,0.693100000,0.496634869
TFT,C_TIO2,0.157040000,0.123480331
TFT,C_V2O5,-0.750700000,0.461554352
TFT,BA,0.698000000,0.493596300
TFT,CCO,-0.169473000,0.000000000
TFT,CCO2,-0.231927000,0.000000000
TFT,CH2,0.157600000,0.877158210
TFT,CN2,0.212200000,0.835132165
TFT,C_CH4,-0.520000000,0.610041299
TFT,FOCA,0.244654000,0.000000000
TFT,POCA,-0.121650000,0.000000000
TFT,OEF,0.478500000,0.638847397
TFT,OEP,0.000000000,1.000000000
TFT,TOHA,0.000000000,1.000000000
TFT,POHA,0.102470000,0.314876430
TFT,AWS,0.327719000,0.000000000
TFT,FOCW,-0.337800000,0.740408847
TFT,BKE,0.470400000,0.644535752
TFT,FOTCW,0.000000000,1.000000000
TFT,CIV,-0.395300000,0.698232136
TFT,FS,-0.408370000,0.000000000
TFT,FA,-0.103300000,0.310972466
TFT,NOCR,0.000000000,1.000000000
TFT,BWOO,0.000000000,1.000000000
TFT,BWOC,0.162800000,0.873138829
TFT,TOMI,0.141640000,0.164753294
TFT,TFP,0.461565000,0.000000000
TFT,TFT,1.000000000,0.000000000
TFT,SPOF,0.308617000,0.000000000
TFT,PDOIF,-0.260687000,0.000000000
TFT,PDOUF,0.363844000,0.000000000
TFT,PDOCF,0.324700000,0.750133367
TFT,OER,0.713200000,0.484234191
TFT,TCT,0.194700000,0.056161531
TFT,UROCG,-0.231366000,0.000000000
TFT,BGV,0.124070000,0.223637089
TFT,TLOF,0.596900000,0.558252529
TFT,API,0.295692000,0.000000000
TFT,TOCW,0.435330000,0.000019399
TFT,SWS,0.847300000,0.405951764
TFT,FOCG,0.000000000,1.000000000
TFT,ABT,-0.224250000,0.027828238
TFT,VST,0.000000000,1.000000000
SPOF,C_C,-0.870000000,0.993191832
SPOF,C_SI,0.558800000,0.583643833
SPOF,C_MN,0.310950000,0.002284564
SPOF,C_P,0.589800000,0.562943291
SPOF,C_S1,0.275900000,0.786698224
SPOF,C_V,-0.371200000,0.715805225
SPOF,C_TI,0.116040000,0.255058851
SPOF,C_CR,0.362600000,0.722113327
SPOF,C_NI,0.914400000,0.369797053
SPOF,C_CAO,0.957000000,0.925219041
SPOF,C_SIO2,0.205400000,0.043930199
SPOF,C_MGO,-0.110460000,0.278624601
SPOF,C_AL2O3,-0.410100000,0.687519273
SPOF,C_FEO,0.229600000,0.821831628
SPOF,C_S2,0.443500000,0.663574967
SPOF,C_TIO2,-0.178840000,0.079398640
SPOF,C_V2O5,-0.202820000,0.046652227
SPOF,BA,-0.808000000,0.428074054
SPOF,CCO,-0.353112000,0.000000000
SPOF,CCO2,-0.412817000,0.000000000
SPOF,CH2,-0.222000000,0.827635001
SPOF,CN2,0.811100000,0.426303955
SPOF,C_CH4,0.195600000,0.847865340
SPOF,FOCA,0.421000000,0.967063683
SPOF,POCA,0.140540000,0.168057904
SPOF,OEF,0.745100000,0.464903069
SPOF,OEP,0.000000000,1.000000000
SPOF,TOHA,0.000000000,1.000000000
SPOF,POHA,0.430000000,0.673213444
SPOF,AWS,0.564973000,0.000000000
SPOF,FOCW,0.103760000,0.308822633
SPOF,BKE,0.940900000,0.356087358
SPOF,FOTCW,0.000000000,1.000000000
SPOF,CIV,-0.106400000,0.916886729
SPOF,FS,-0.742900000,0.466222323
SPOF,FA,0.408800000,0.688457797
SPOF,NOCR,0.000000000,1.000000000
SPOF,BWOO,0.000000000,1.000000000
SPOF,BWOC,-0.806500000,0.428932087
SPOF,TOMI,-0.145490000,0.153571934
SPOF,TFP,0.141742000,0.000000000
SPOF,TFT,0.308617000,0.000000000
SPOF,SPOF,1.000000000,0.000000000
SPOF,PDOIF,-0.146331000,0.000000000
SPOF,PDOUF,0.313299000,0.000000000
SPOF,PDOCF,-0.836500000,0.411962127
SPOF,OER,-0.362900000,0.721892956
SPOF,TCT,-0.412200000,0.686004213
SPOF,UROCG,-0.199840000,0.000000000
SPOF,BGV,0.530300000,0.602982129
SPOF,TLOF,-0.299200000,0.769175787
SPOF,API,0.846410000,0.000000000
SPOF,TOCW,0.506937000,0.000000000
SPOF,SWS,-0.302760000,0.000000000
SPOF,FOCG,0.000000000,1.000000000
SPOF,ABT,-0.157070000,0.123408648
SPOF,VST,0.000000000,1.000000000
PDOIF,C_C,-0.172440000,0.090760264
PDOIF,C_SI,-0.530880000,0.000000188
PDOIF,C_MN,-0.624000000,0.951198868
PDOIF,C_P,0.933000000,0.927089130
PDOIF,C_S1,-0.770520000,0.000000000
PDOIF,C_V,0.601000000,0.555552461
PDOIF,C_TI,-0.130860000,0.199310868
PDOIF,C_CR,-0.356300000,0.726746425
PDOIF,C_NI,0.852500000,0.403076659
PDOIF,C_CAO,-0.466400000,0.647352537
PDOIF,C_SIO2,-0.814300000,0.424481240
PDOIF,C_MGO,0.108230000,0.288444272
PDOIF,C_AL2O3,-0.913600000,0.370215967
PDOIF,C_FEO,-0.740500000,0.000000000
PDOIF,C_S2,0.282510000,0.005581850
PDOIF,C_TIO2,0.202090000,0.047447695
PDOIF,C_V2O5,0.122800000,0.228413324
PDOIF,BA,0.150900000,0.138847329
PDOIF,CCO,0.297881000,0.000000000
PDOIF,CCO2,0.423790000,0.000032054
PDOIF,CH2,-0.152820000,0.133891388
PDOIF,CN2,0.142700000,0.888692483
PDOIF,C_CH4,0.242300000,0.812155758
PDOIF,FOCA,-0.695047000,0.000000000
PDOIF,POCA,0.741760000,0.000000000
PDOIF,OEF,-0.574900000,0.572848654
PDOIF,OEP,0.000000000,1.000000000
PDOIF,TOHA,0.000000000,1.000000000
PDOIF,POHA,-0.356400000,0.726672805
PDOIF,AWS,-0.472260000,0.000003579
PDOIF,FOCW,-0.202800000,0.046673870
PDOIF,BKE,0.260900000,0.798036798
PDOIF,FOTCW,0.000000000,1.000000000
PDOIF,CIV,-0.575000000,0.572781901
PDOIF,FS,0.305550000,0.002721992
PDOIF,FA,0.192500000,0.850247733
PDOIF,NOCR,0.000000000,1.000000000
PDOIF,BWOO,0.000000000,1.000000000
PDOIF,BWOC,0.108930000,0.285337058
PDOIF,TOMI,0.279240000,0.006157138
PDOIF,TFP,-0.273151000,0.000000000
PDOIF,TFT,-0.260687000,0.000000000
PDOIF,SPOF,-0.146331000,0.000000000
PDOIF,PDOIF,1.000000000,0.000000000
PDOIF,PDOUF,-0.117330000,0.249814073
PDOIF,PDOCF,-0.255200000,0.802356793
PDOIF,OER,0.248810000,0.014659531
PDOIF,TCT,0.542040000,0.000000104
PDOIF,UROCG,-0.133177000,0.000000000
PDOIF,BGV,-0.795640000,0.000000000
PDOIF,TLOF,-0.984000000,0.923115684
PDOIF,API,-0.723704000,0.000000000
PDOIF,TOCW,0.688100000,0.499745698
PDOIF,SWS,-0.136785000,0.000000000
PDOIF,FOCG,0.000000000,1.000000000
PDOIF,ABT,-0.136830000,0.179570557
PDOIF,VST,0.000000000,1.000000000
PDOUF,C_C,-0.106730000,0.295179139
PDOUF,C_SI,-0.504270000,0.000000746
PDOUF,C_MN,0.219600000,0.829469617
PDOUF,C_P,0.149000000,0.988340307
PDOUF,C_S1,-0.694750000,0.000000000
PDOUF,C_V,-0.137620000,0.177071226
PDOUF,C_TI,0.134100000,0.895360751
PDOUF,C_CR,0.649500000,0.524105207
PDOUF,C_NI,-0.331600000,0.745006231
PDOUF,C_CAO,-0.176270000,0.083813797
PDOUF,C_SIO2,0.222040000,0.029404867
PDOUF,C_MGO,-0.215090000,0.034873317
PDOUF,C_AL2O3,0.366000000,0.971364541
PDOUF,C_FEO,-0.708820000,0.000000000
PDOUF,C_S2,0.619800000,0.543253940
PDOUF,C_TIO2,0.289100000,0.776757462
PDOUF,C_V2O5,-0.528600000,0.604144700
PDOUF,BA,-0.499000000,0.960965957
PDOUF,CCO,-0.326760000,0.001347405
PDOUF,CCO2,-0.415056000,0.000000000
PDOUF,CH2,0.115290000,0.258143093
PDOUF,CN2,0.621300000,0.542278544
PDOUF,C_CH4,-0.152220000,0.135425201
PDOUF,FOCA,0.343900000,0.000741015
PDOUF,POCA,0.796420000,0.000000000
PDOUF,OEF,0.923300000,0.365156521
PDOUF,OEP,0.000000000,1.000000000
PDOUF,TOHA,0.000000000,1.000000000
PDOUF,POHA,-0.130890000,0.199207858
PDOUF,AWS,0.588029000,0.000000000
